node_uuid,row_number,mods_titleinfo_title,sort_order,type,mods_genre_authority_local,mods_genre_subgenre_authority_local,subgenre_audiovisual_materials,subgenre_ephemera,subgenre_manuscripts,subgenre_publications,subgenre_realia,subgenre_visual_materials,mods_personal_name_author,mods_personal_name_editor,mods_personal_name_photographer,mods_personal_name_addressee,mods_name_personal_namepart_refined,family_name,mods_origininfo_dateother,mods_origininfo_datecreated,date_full,date_note,mods_language_languageterm_text,mods_physicaldescription_extent,mods_abstract,mods_subject_geographic,mods_subject_corporate_name,mods_subject_personal_name,mods_subject_topic,mods_subject_family_name,ismemberof,ispartof,sequence_id,mods_identifier_local,mods_location_shelflocator,pid,mods_accesscondition_restriction_on_access,mods_accesscondition_use_and_reproduction,mods_recordinfo_recordcontentsource,mods_relateditem_host_titleinfo_title,mods_recordinfo_recordcreationdate,documents,images,texts,videos,audios
a9368b5e-4222-4fd2-91eb-3957fb2876dc,131,"Page 16 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",131,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,16,yhm-spe-bro-01-field_s016,,hamLibSparc:12381810,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s016.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s016.txt,,
c9f2a887-b6c1-4987-81ef-0306b931244f,132,"Page 17 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",132,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,17,yhm-spe-bro-01-field_s017,,hamLibSparc:12381811,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s017.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s017.txt,,
7f3ce979-e0f6-4be0-8e40-14ea391c2f45,133,"Page 18 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",133,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,18,yhm-spe-bro-01-field_s018,,hamLibSparc:12381812,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s018.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s018.txt,,
c3c5edbb-5c1c-41d0-8bb4-c4aae1cb8328,134,"Page 19 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",134,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,19,yhm-spe-bro-01-field_s019,,hamLibSparc:12381813,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s019.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s019.txt,,
73ebda44-d5a5-45f6-8a18-255e011cbe0c,135,"Page 20 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",135,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,20,yhm-spe-bro-01-field_s020,,hamLibSparc:12381814,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s020.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s020.txt,,
c91a58cb-643f-4c21-9c3f-74dd3f27b0f3,136,"Page 21 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",136,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,21,yhm-spe-bro-01-field_s021,,hamLibSparc:12381815,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s021.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s021.txt,,
c7aab3ad-d6d0-44ad-acd8-fac158d56218,137,"Page 22 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",137,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,22,yhm-spe-bro-01-field_s022,,hamLibSparc:12381816,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s022.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s022.txt,,
fc64e5e8-4544-434f-9b25-ed503e216575,138,"Page 23 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",138,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,23,yhm-spe-bro-01-field_s023,,hamLibSparc:12381817,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s023.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s023.txt,,
5285d911-f0a4-430e-9066-cc527c0db17b,139,"Page 24 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",139,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,24,yhm-spe-bro-01-field_s024,,hamLibSparc:12381818,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s024.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s024.txt,,
1948f0e7-63f0-49f8-a29e-a73bea21ace3,140,"Page 25 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",140,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,25,yhm-spe-bro-01-field_s025,,hamLibSparc:12381819,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s025.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s025.txt,,
8f0a82b3-9878-47ac-aacd-86f03eaeb568,141,"Page 26 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",141,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,26,yhm-spe-bro-01-field_s026,,hamLibSparc:12381820,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s026.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s026.txt,,
6c4359e5-cafa-472b-aa38-52eca039bce9,142,"Page 27 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",142,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,27,yhm-spe-bro-01-field_s027,,hamLibSparc:12381821,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s027.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s027.txt,,
bdc8180d-2ad1-4dbd-abe6-6992c2d1eded,143,"Page 28 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",143,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,28,yhm-spe-bro-01-field_s028,,hamLibSparc:12381822,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s028.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s028.txt,,
3d0f3cad-ee60-493d-a385-61964422ea98,144,"Page 29 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",144,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,29,yhm-spe-bro-01-field_s029,,hamLibSparc:12381823,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s029.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s029.txt,,
96b4fd6c-6dc9-4e1d-a059-cdb947739ccd,145,"Page 30 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",145,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,30,yhm-spe-bro-01-field_s030,,hamLibSparc:12381824,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s030.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s030.txt,,
6719523f-e1ba-403a-b636-770af78ec7ea,146,"Page 31 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",146,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,31,yhm-spe-bro-01-field_s031,,hamLibSparc:12381825,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s031.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s031.txt,,
3338a48e-3984-4bc2-b976-e32341a0f427,147,"Page 32 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",147,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,32,yhm-spe-bro-01-field_s032,,hamLibSparc:12381826,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s032.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s032.txt,,
cbfea274-443a-4c4b-859c-a5e6e9145b1f,148,"Page 33 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",148,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,33,yhm-spe-bro-01-field_s033,,hamLibSparc:12381827,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s033.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s033.txt,,
e1db4dc6-67a6-42a7-8c24-60539be25ce6,149,"Page 34 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",149,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,34,yhm-spe-bro-01-field_s034,,hamLibSparc:12381828,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s034.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s034.txt,,
d31aed4b-2daa-4474-abe9-e003faf5844d,150,"Page 35 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",150,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,35,yhm-spe-bro-01-field_s035,,hamLibSparc:12381829,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s035.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s035.txt,,
f8356a79-08a4-4c33-bbec-83055020767c,151,"Page 36 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",151,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,36,yhm-spe-bro-01-field_s036,,hamLibSparc:12381830,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s036.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s036.txt,,
e856d0f6-5cf8-4332-aa73-48836d2e75f9,152,"Page 37 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",152,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,37,yhm-spe-bro-01-field_s037,,hamLibSparc:12381831,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s037.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s037.txt,,
8f1886a5-d2d2-4f37-85cc-f83cc11ef13d,153,"Page 38 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",153,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,38,yhm-spe-bro-01-field_s038,,hamLibSparc:12381832,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s038.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s038.txt,,
1caab77c-f5ea-48d8-a0b4-c4d31b84be84,154,"Page 39 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",154,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,39,yhm-spe-bro-01-field_s039,,hamLibSparc:12381833,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s039.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s039.txt,,
7838ce37-2de6-4304-a144-879f971ee255,155,"Page 40 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",155,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,40,yhm-spe-bro-01-field_s040,,hamLibSparc:12381834,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s040.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s040.txt,,
f330ea0f-53d7-4e94-8e1d-20aab881e9dc,156,"Page 41 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",156,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,41,yhm-spe-bro-01-field_s041,,hamLibSparc:12381835,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s041.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s041.txt,,
c5b60dd9-a2de-428c-b3f0-3ec6d5a64f9b,157,"Page 42 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",157,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,42,yhm-spe-bro-01-field_s042,,hamLibSparc:12381836,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s042.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s042.txt,,
f65680bb-2c85-4dac-8621-04cd3bdb108c,158,"Page 43 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",158,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,43,yhm-spe-bro-01-field_s043,,hamLibSparc:12381837,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s043.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s043.txt,,
0cee9432-8862-4cea-874e-c256fc3a874f,159,"Page 44 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",159,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,44,yhm-spe-bro-01-field_s044,,hamLibSparc:12381838,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s044.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s044.txt,,
d1f74988-8b84-4093-a33c-b0fcb8c4400c,160,"Page 45 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",160,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,45,yhm-spe-bro-01-field_s045,,hamLibSparc:12381839,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s045.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s045.txt,,
374bf749-729d-448b-bd44-2c2d33c05813,161,"Page 46 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",161,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,46,yhm-spe-bro-01-field_s046,,hamLibSparc:12381840,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s046.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s046.txt,,
1768ba9e-03c8-4368-aae3-2f4793ac69ae,162,"Page 47 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",162,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,47,yhm-spe-bro-01-field_s047,,hamLibSparc:12381841,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s047.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s047.txt,,
c72e4f47-fe80-44f1-99aa-28d35ecdf7e6,163,"Page 48 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",163,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,48,yhm-spe-bro-01-field_s048,,hamLibSparc:12381842,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s048.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s048.txt,,
32291f37-fc72-4c2c-8f86-3e621a35aed9,164,"Page 49 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",164,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,49,yhm-spe-bro-01-field_s049,,hamLibSparc:12381843,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s049.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s049.txt,,
756484e6-d67b-4629-91c9-350f525b78d0,165,"Page 50 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",165,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,50,yhm-spe-bro-01-field_s050,,hamLibSparc:12381844,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s050.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s050.txt,,
ce0a19ab-8f14-4bff-8b18-75fed7ef63b8,166,"Page 51 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",166,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,51,yhm-spe-bro-01-field_s051,,hamLibSparc:12381845,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s051.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s051.txt,,
113465e7-c69c-46c9-b0b3-fc446bf919f3,167,"Page 52 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",167,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,52,yhm-spe-bro-01-field_s052,,hamLibSparc:12381846,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s052.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s052.txt,,
15dfb85b-cea4-4216-bd7f-1b9aa89180a6,168,"Page 53 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",168,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,53,yhm-spe-bro-01-field_s053,,hamLibSparc:12381847,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s053.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s053.txt,,
a6359983-f655-4328-875c-c3ce44022a73,169,"Page 54 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",169,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,54,yhm-spe-bro-01-field_s054,,hamLibSparc:12381848,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s054.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s054.txt,,
50d0c325-e72b-4c7f-8bc2-4318749de251,170,"Page 55 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",170,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,55,yhm-spe-bro-01-field_s055,,hamLibSparc:12381849,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s055.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s055.txt,,
ae335e48-ec0d-44e2-bdd9-c6d3c1b66121,171,"Page 56 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",171,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,56,yhm-spe-bro-01-field_s056,,hamLibSparc:12381850,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s056.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s056.txt,,
8c695878-46b8-4149-b435-5c58f441afb0,172,"Page 57 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",172,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,57,yhm-spe-bro-01-field_s057,,hamLibSparc:12381851,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s057.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s057.txt,,
d8879572-94dc-4101-9e48-4b3b0b660875,173,"Page 58 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",173,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,58,yhm-spe-bro-01-field_s058,,hamLibSparc:12381852,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s058.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s058.txt,,
ce8d700d-c90f-41f8-9fa8-f32f9321afa4,174,"Page 59 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",174,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,59,yhm-spe-bro-01-field_s059,,hamLibSparc:12381853,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s059.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s059.txt,,
62c4dcac-8d14-4d4e-8580-4aeb8bdf5c18,175,"Page 60 - Field book of the survey of the Indian lands in Brothertown, Oneida Co., New York, S. Curtiss, Superintendent of Brothertown, 1843",175,Page,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,60,yhm-spe-bro-01-field_s060,,hamLibSparc:12381854,,,,,,,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s060.tif,/var/www/diglib/LibSpace/drop-box/Ready-for-Ingest/from-Metalogers/Brothertown/yhm-spe-bro-01-field_s060.txt,,
